REGION,TECHNOLOGY,YEAR,VALUE
CR,INHCEELE,2045,1946.7832
CR,INHCEELE,2046,1946.7832
CR,INHCEELE,2047,1946.7832
CR,INHCEELE,2048,1946.7832
CR,INHCEELE,2049,1946.7832
CR,INHCEELE,2050,1946.7832
CR,INHCEHYD,2018,1907.0752
CR,INHCEHYD,2019,1907.0752
CR,INHCEHYD,2020,1907.0752
CR,INHCEHYD,2021,1907.0752
CR,INHCEHYD,2022,1907.0752
CR,INHCEHYD,2023,1907.0752
CR,INHCEHYD,2024,1907.0752
CR,INHCEHYD,2025,1907.0752
CR,INHCEHYD,2026,1907.0752
CR,INHCEHYD,2027,1907.0752
CR,INHCEHYD,2028,1907.0752
CR,INHCEHYD,2029,1907.0752
CR,INHCEHYD,2030,1907.0752
CR,INHCEHYD,2031,1907.0752
CR,INHCEHYD,2032,1907.0752
CR,INHCEHYD,2033,1907.0752
CR,INHCEHYD,2034,1907.0752
CR,INHCEHYD,2035,1907.0752
CR,INHCEHYD,2036,1907.0752
CR,INHCEHYD,2037,1907.0752
CR,INHCEHYD,2038,1907.0752
CR,INHCEHYD,2039,1907.0752
CR,INHCEHYD,2040,1907.0752
CR,INHCEHYD,2041,1907.0752
CR,INHCEHYD,2042,1907.0752
CR,INHCEHYD,2043,1907.0752
CR,INHCEHYD,2044,1907.0752
CR,INHCEHYD,2045,1907.0752
CR,INHCEHYD,2046,1907.0752
CR,INHCEHYD,2047,1907.0752
CR,INHCEHYD,2048,1907.0752
CR,INHCEHYD,2049,1907.0752
CR,INHCEHYD,2050,1907.0752
CR,INHCECOK,2018,1600.0
CR,INHCECOK,2019,1600.0
CR,INHCECOK,2020,1600.0
CR,INHCECOK,2021,1600.0
CR,INHCECOK,2022,1600.0
CR,INHCECOK,2023,1600.0
CR,INHCECOK,2024,1600.0
CR,INHCECOK,2025,1600.0
CR,INHCECOK,2026,1600.0
CR,INHCECOK,2027,1600.0
CR,INHCECOK,2028,1600.0
CR,INHCECOK,2029,1600.0
CR,INHCECOK,2030,1600.0
CR,INHCECOK,2031,1600.0
CR,INHCECOK,2032,1600.0
CR,INHCECOK,2033,1600.0
CR,INHCECOK,2034,1600.0
CR,INHCECOK,2035,1600.0
CR,INHCECOK,2036,1600.0
CR,INHCECOK,2037,1600.0
CR,INHCECOK,2038,1600.0
CR,INHCECOK,2039,1600.0
CR,INHCECOK,2040,1600.0
CR,INHCECOK,2041,1600.0
CR,INHCECOK,2042,1600.0
CR,INHCECOK,2043,1600.0
CR,INHCECOK,2044,1600.0
CR,INHCECOK,2045,1600.0
CR,INHCECOK,2046,1600.0
CR,INHCECOK,2047,1600.0
CR,INHCECOK,2048,1600.0
CR,INHCECOK,2049,1600.0
CR,INHCECOK,2050,1600.0
CR,INHCEBO2,2018,1688.44
CR,INHCEBO2,2019,1688.44
CR,INHCEBO2,2020,1688.44
CR,INHCEBO2,2021,1688.44
CR,INHCEBO2,2022,1688.44
CR,INHCEBO2,2023,1688.44
CR,INHCEBO2,2024,1688.44
CR,INHCEBO2,2025,1688.44
CR,INHCEBO2,2026,1688.44
CR,INHCEBO2,2027,1688.44
CR,INHCEBO2,2028,1688.44
CR,INHCEBO2,2029,1688.44
CR,INHCEBO2,2030,1688.44
CR,INHCEBO2,2031,1688.44
CR,INHCEBO2,2032,1688.44
CR,INHCEBO2,2033,1688.44
CR,INHCEBO2,2034,1688.44
CR,INHCEBO2,2035,1688.44
CR,INHCEBO2,2036,1688.44
CR,INHCEBO2,2037,1688.44
CR,INHCEBO2,2038,1688.44
CR,INHCEBO2,2039,1688.44
CR,INHCEBO2,2040,1688.44
CR,INHCEBO2,2041,1688.44
CR,INHCEBO2,2042,1688.44
CR,INHCEBO2,2043,1688.44
CR,INHCEBO2,2044,1688.44
CR,INHCEBO2,2045,1688.44
CR,INHCEBO2,2046,1688.44
CR,INHCEBO2,2047,1688.44
CR,INHCEBO2,2048,1688.44
CR,INHCEBO2,2049,1688.44
CR,INHCEBO2,2050,1688.44
CR,INHCEBIO,2018,1682.725
CR,INHCEBIO,2019,1682.725
CR,INHCEBIO,2020,1682.725
CR,INHCEBIO,2021,1682.725
CR,INHCEBIO,2022,1682.725
CR,INHCEBIO,2023,1682.725
CR,INHCEBIO,2024,1682.725
CR,INHCEBIO,2025,1682.725
CR,INHCEBIO,2026,1682.725
CR,INHCEBIO,2027,1682.725
CR,INHCEBIO,2028,1682.725
CR,INHCEBIO,2029,1682.725
CR,INHCEBIO,2030,1682.725
CR,INHCEBIO,2031,1682.725
CR,INHCEBIO,2032,1682.725
CR,INHCEBIO,2033,1682.725
CR,INHCEBIO,2034,1682.725
CR,INHCEBIO,2035,1682.725
CR,INHCEBIO,2036,1682.725
CR,INHCEBIO,2037,1682.725
CR,INHCEBIO,2038,1682.725
CR,INHCEBIO,2039,1682.725
CR,INHCEBIO,2040,1682.725
CR,INHCEBIO,2041,1682.725
CR,INHCEBIO,2042,1682.725
CR,INHCEBIO,2043,1682.725
CR,INHCEBIO,2044,1682.725
CR,INHCEBIO,2045,1682.725
CR,INHCEBIO,2046,1682.725
CR,INHCEBIO,2047,1682.725
CR,INHCEBIO,2048,1682.725
CR,INHCEBIO,2049,1682.725
CR,INHCEBIO,2050,1682.725
CR,INHGLLPG,2018,1654.5
CR,INHGLLPG,2019,1654.5
CR,INHGLLPG,2020,1654.5
CR,INHGLLPG,2021,1654.5
CR,INHGLLPG,2022,1654.5
CR,INHGLLPG,2023,1654.5
CR,INHGLLPG,2024,1654.5
CR,INHGLLPG,2025,1654.5
CR,INHGLLPG,2026,1654.5
CR,INHGLLPG,2027,1654.5
CR,INHGLLPG,2028,1654.5
CR,INHGLLPG,2029,1654.5
CR,INHGLLPG,2030,1654.5
CR,INHGLLPG,2031,1654.5
CR,INHGLLPG,2032,1654.5
CR,INHGLLPG,2033,1654.5
CR,INHGLLPG,2034,1654.5
CR,INHGLLPG,2035,1654.5
CR,INHGLLPG,2036,1654.5
CR,INHGLLPG,2037,1654.5
CR,INHGLLPG,2038,1654.5
CR,INHGLLPG,2039,1654.5
CR,INHGLLPG,2040,1654.5
CR,INHGLLPG,2041,1654.5
CR,INHGLLPG,2042,1654.5
CR,INHGLLPG,2043,1654.5
CR,INHGLLPG,2044,1654.5
CR,INHGLLPG,2045,1654.5
CR,INHGLLPG,2046,1654.5
CR,INHGLLPG,2047,1654.5
CR,INHGLLPG,2048,1654.5
CR,INHGLLPG,2049,1654.5
CR,INHGLLPG,2050,1654.5
CR,INHGLELE,2018,1323.6
CR,INHGLELE,2019,1323.6
CR,INHGLELE,2020,1323.6
CR,INHGLELE,2021,1323.6
CR,INHGLELE,2022,1323.6
CR,INHGLELE,2023,1323.6
CR,INHGLELE,2024,1323.6
CR,INHGLELE,2025,1323.6
CR,INHGLELE,2026,1323.6
CR,INHGLELE,2027,1323.6
CR,INHGLELE,2028,1323.6
CR,INHGLELE,2029,1323.6
CR,INHGLELE,2030,1323.6
CR,INHGLELE,2031,1323.6
CR,INHGLELE,2032,1323.6
CR,INHGLELE,2033,1323.6
CR,INHGLELE,2034,1323.6
CR,INHGLELE,2035,1323.6
CR,INHGLELE,2036,1323.6
CR,INHGLELE,2037,1323.6
CR,INHGLELE,2038,1323.6
CR,INHGLELE,2039,1323.6
CR,INHGLELE,2040,1323.6
CR,INHGLELE,2041,1323.6
CR,INHGLELE,2042,1323.6
CR,INHGLELE,2043,1323.6
CR,INHGLELE,2044,1323.6
CR,INHGLELE,2045,1323.6
CR,INHGLELE,2046,1323.6
CR,INHGLELE,2047,1323.6
CR,INHGLELE,2048,1323.6
CR,INHGLELE,2049,1323.6
CR,INHGLELE,2050,1323.6
CR,INHGLHYD,2018,968.8752
CR,INHGLHYD,2019,968.8752
CR,INHGLHYD,2020,968.8752
CR,INHGLHYD,2021,968.8752
CR,INHGLHYD,2022,968.8752
CR,INHGLHYD,2023,968.8752
CR,INHGLHYD,2024,968.8752
CR,INHGLHYD,2025,968.8752
CR,INHGLHYD,2026,968.8752
CR,INHGLHYD,2027,968.8752
CR,INHGLHYD,2028,968.8752
CR,INHGLHYD,2029,968.8752
CR,INHGLHYD,2030,968.8752
CR,INHGLHYD,2031,968.8752
CR,INHGLHYD,2032,968.8752
CR,INHGLHYD,2033,968.8752
CR,INHGLHYD,2034,968.8752
CR,INHGLHYD,2035,968.8752
CR,INHGLHYD,2036,968.8752
CR,INHGLHYD,2037,968.8752
CR,INHGLHYD,2038,968.8752
CR,INHGLHYD,2039,968.8752
CR,INHGLHYD,2040,968.8752
CR,INHGLHYD,2041,968.8752
CR,INHGLHYD,2042,968.8752
CR,INHGLHYD,2043,968.8752
CR,INHGLHYD,2044,968.8752
CR,INHGLHYD,2045,968.8752
CR,INHGLHYD,2046,968.8752
CR,INHGLHYD,2047,968.8752
CR,INHGLHYD,2048,968.8752
CR,INHGLHYD,2049,968.8752
CR,INHGLHYD,2050,968.8752
CR,INHGLNGS,2018,880.194
CR,INHGLNGS,2019,880.194
CR,INHGLNGS,2020,880.194
CR,INHGLNGS,2021,880.194
CR,INHGLNGS,2022,880.194
CR,INHGLNGS,2023,880.194
CR,INHGLNGS,2024,880.194
CR,INHGLNGS,2025,880.194
CR,INHGLNGS,2026,880.194
CR,INHGLNGS,2027,880.194
CR,INHGLNGS,2028,880.194
CR,INHGLNGS,2029,880.194
CR,INHGLNGS,2030,880.194
CR,INHGLNGS,2031,880.194
CR,INHGLNGS,2032,880.194
CR,INHGLNGS,2033,880.194
CR,INHGLNGS,2034,880.194
CR,INHGLNGS,2035,880.194
CR,INHGLNGS,2036,880.194
CR,INHGLNGS,2037,880.194
CR,INHGLNGS,2038,880.194
CR,INHGLNGS,2039,880.194
CR,INHGLNGS,2040,880.194
CR,INHGLNGS,2041,880.194
CR,INHGLNGS,2042,880.194
CR,INHGLNGS,2043,880.194
CR,INHGLNGS,2044,880.194
CR,INHGLNGS,2045,880.194
CR,INHGLNGS,2046,880.194
CR,INHGLNGS,2047,880.194
CR,INHGLNGS,2048,880.194
CR,INHGLNGS,2049,880.194
CR,INHGLNGS,2050,880.194
CR,INHGLFOI,2018,1654.5
CR,INHGLFOI,2019,1654.5
CR,INHGLFOI,2020,1654.5
CR,INHGLFOI,2021,1654.5
CR,INHGLFOI,2022,1654.5
CR,INHGLFOI,2023,1654.5
CR,INHGLFOI,2024,1654.5
CR,INHGLFOI,2025,1654.5
CR,INHGLFOI,2026,1654.5
CR,INHGLFOI,2027,1654.5
CR,INHGLFOI,2028,1654.5
CR,INHGLFOI,2029,1654.5
CR,INHGLFOI,2030,1654.5
CR,INHGLFOI,2031,1654.5
CR,INHGLFOI,2032,1654.5
CR,INHGLFOI,2033,1654.5
CR,INHGLFOI,2034,1654.5
CR,INHGLFOI,2035,1654.5
CR,INHGLFOI,2036,1654.5
CR,INHGLFOI,2037,1654.5
CR,INHGLFOI,2038,1654.5
CR,INHGLFOI,2039,1654.5
CR,INHGLFOI,2040,1654.5
CR,INHGLFOI,2041,1654.5
CR,INHGLFOI,2042,1654.5
CR,INHGLFOI,2043,1654.5
CR,INHGLFOI,2044,1654.5
CR,INHGLFOI,2045,1654.5
CR,INHGLFOI,2046,1654.5
CR,INHGLFOI,2047,1654.5
CR,INHGLFOI,2048,1654.5
CR,INHGLFOI,2049,1654.5
CR,INHGLFOI,2050,1654.5
CR,INHFODSL,2018,280.0
CR,INHFODSL,2019,280.0
CR,INHFODSL,2020,280.0
CR,INHFODSL,2021,280.0
CR,INHFODSL,2022,280.0
CR,INHFODSL,2023,280.0
CR,INHFODSL,2024,280.0
CR,INHFODSL,2025,280.0
CR,INHFODSL,2026,280.0
CR,INHFODSL,2027,280.0
CR,INHFODSL,2028,280.0
CR,INHFODSL,2029,280.0
CR,INHFODSL,2030,280.0
CR,INHFODSL,2031,280.0
CR,INHFODSL,2032,280.0
CR,INHFODSL,2033,280.0
CR,INHFODSL,2034,280.0
CR,INHFODSL,2035,280.0
CR,INHFODSL,2036,280.0
CR,INHFODSL,2037,280.0
CR,INHFODSL,2038,280.0
CR,INHFODSL,2039,280.0
CR,INHFODSL,2040,280.0
CR,INHFODSL,2041,280.0
CR,INHFODSL,2042,280.0
CR,INHFODSL,2043,280.0
CR,INHFODSL,2044,280.0
CR,INHFODSL,2045,280.0
CR,INHFODSL,2046,280.0
CR,INHFODSL,2047,280.0
CR,INHFODSL,2048,280.0
CR,INHFODSL,2049,280.0
CR,INHFODSL,2050,280.0
CR,INHFOLPG,2018,280.0
CR,INHFOLPG,2019,280.0
CR,INHFOLPG,2020,280.0
CR,INHFOLPG,2021,280.0
CR,INHFOLPG,2022,280.0
CR,INHFOLPG,2023,280.0
CR,INHFOLPG,2024,280.0
CR,INHFOLPG,2025,280.0
CR,INHFOLPG,2026,280.0
CR,INHFOLPG,2027,280.0
CR,INHFOLPG,2028,280.0
CR,INHFOLPG,2029,280.0
CR,INHFOLPG,2030,280.0
CR,INHFOLPG,2031,280.0
CR,INHFOLPG,2032,280.0
CR,INHFOLPG,2033,280.0
CR,INHFOLPG,2034,280.0
CR,INHFOLPG,2035,280.0
CR,INHFOLPG,2036,280.0
CR,INHFOLPG,2037,280.0
CR,INHFOLPG,2038,280.0
CR,INHFOLPG,2039,280.0
CR,INHFOLPG,2040,280.0
CR,INHFOLPG,2041,280.0
CR,INHFOLPG,2042,280.0
CR,INHFOLPG,2043,280.0
CR,INHFOLPG,2044,280.0
CR,INHFOLPG,2045,280.0
CR,INHFOLPG,2046,280.0
CR,INHFOLPG,2047,280.0
CR,INHFOLPG,2048,280.0
CR,INHFOLPG,2049,280.0
CR,INHFOLPG,2050,280.0
CR,INHFOELE,2018,224.0
CR,INHFOELE,2019,224.0
CR,INHFOELE,2020,224.0
CR,INHFOELE,2021,224.0
CR,INHFOELE,2022,224.0
CR,INHFOELE,2023,224.0
CR,INHFOELE,2024,224.0
CR,INHFOELE,2025,224.0
CR,INHFOELE,2026,224.0
CR,INHFOELE,2027,224.0
CR,INHFOELE,2028,224.0
CR,INHFOELE,2029,224.0
CR,INHFOELE,2030,224.0
CR,INHFOELE,2031,224.0
CR,INHFOELE,2032,224.0
CR,INHFOELE,2033,224.0
CR,INHFOELE,2034,224.0
CR,INHFOELE,2035,224.0
CR,INHFOELE,2036,224.0
CR,INHFOELE,2037,224.0
CR,INHFOELE,2038,224.0
CR,INHFOELE,2039,224.0
CR,INHFOELE,2040,224.0
CR,INHFOELE,2041,224.0
CR,INHFOELE,2042,224.0
CR,INHFOELE,2043,224.0
CR,INHFOELE,2044,224.0
CR,INHFOELE,2045,224.0
CR,INHFOELE,2046,224.0
CR,INHFOELE,2047,224.0
CR,INHFOELE,2048,224.0
CR,INHFOELE,2049,224.0
CR,INHFOELE,2050,224.0
CR,INHFOMCO,2018,10589.0
CR,INHFOMCO,2019,10589.0
CR,INHFOMCO,2020,10589.0
CR,INHFOMCO,2021,10589.0
CR,INHFOMCO,2022,10589.0
CR,INHFOMCO,2023,10589.0
CR,INHFOMCO,2024,10589.0
CR,INHFOMCO,2025,10589.0
CR,INHFOMCO,2026,10589.0
CR,INHFOMCO,2027,10589.0
CR,INHFOMCO,2028,10589.0
CR,INHFOMCO,2029,10589.0
CR,INHFOMCO,2030,10589.0
CR,INHFOMCO,2031,10589.0
CR,INHFOMCO,2032,10589.0
CR,INHFOMCO,2033,10589.0
CR,INHFOMCO,2034,10589.0
CR,INHFOMCO,2035,10589.0
CR,INHFOMCO,2036,10589.0
CR,INHFOMCO,2037,10589.0
CR,INHFOMCO,2038,10589.0
CR,INHFOMCO,2039,10589.0
CR,INHFOMCO,2040,10589.0
CR,INHFOMCO,2041,10589.0
CR,INHFOMCO,2042,10589.0
CR,INHFOMCO,2043,10589.0
CR,INHFOMCO,2044,10589.0
CR,INHFOMCO,2045,10589.0
CR,INHFOMCO,2046,10589.0
CR,INHFOMCO,2047,10589.0
CR,INHFOMCO,2048,10589.0
CR,INHFOMCO,2049,10589.0
CR,INHFOMCO,2050,10589.0
CR,INHFOFOI,2018,280.0
CR,INHFOFOI,2019,280.0
CR,INHFOFOI,2020,280.0
CR,INHFOFOI,2021,280.0
CR,INHFOFOI,2022,280.0
CR,INHFOFOI,2023,280.0
CR,INHFOFOI,2024,280.0
CR,INHFOFOI,2025,280.0
CR,INHFOFOI,2026,280.0
CR,INHFOFOI,2027,280.0
CR,INHFOFOI,2028,280.0
CR,INHFOFOI,2029,280.0
CR,INHFOFOI,2030,280.0
CR,INHFOFOI,2031,280.0
CR,INHFOFOI,2032,280.0
CR,INHFOFOI,2033,280.0
CR,INHFOFOI,2034,280.0
CR,INHFOFOI,2035,280.0
CR,INHFOFOI,2036,280.0
CR,INHFOFOI,2037,280.0
CR,INHFOFOI,2038,280.0
CR,INHFOFOI,2039,280.0
CR,INHFOFOI,2040,280.0
CR,INHFOFOI,2041,280.0
CR,INHFOFOI,2042,280.0
CR,INHFOFOI,2043,280.0
CR,INHFOFOI,2044,280.0
CR,INHFOFOI,2045,280.0
CR,INHFOFOI,2046,280.0
CR,INHFOFOI,2047,280.0
CR,INHFOFOI,2048,280.0
CR,INHFOFOI,2049,280.0
CR,INHFOFOI,2050,280.0
CR,INHFOBIO,2018,280.0
CR,INHFOBIO,2019,280.0
CR,INHFOBIO,2020,280.0
CR,INHFOBIO,2021,280.0
CR,INHFOBIO,2022,280.0
CR,INHFOBIO,2023,280.0
CR,INHFOBIO,2024,280.0
CR,INHFOBIO,2025,280.0
CR,INHFOBIO,2026,280.0
CR,INHFOBIO,2027,280.0
CR,INHFOBIO,2028,280.0
CR,INHFOBIO,2029,280.0
CR,INHFOBIO,2030,280.0
CR,INHFOBIO,2031,280.0
CR,INHFOBIO,2032,280.0
CR,INHFOBIO,2033,280.0
CR,INHFOBIO,2034,280.0
CR,INHFOBIO,2035,280.0
CR,INHFOBIO,2036,280.0
CR,INHFOBIO,2037,280.0
CR,INHFOBIO,2038,280.0
CR,INHFOBIO,2039,280.0
CR,INHFOBIO,2040,280.0
CR,INHFOBIO,2041,280.0
CR,INHFOBIO,2042,280.0
CR,INHFOBIO,2043,280.0
CR,INHFOBIO,2044,280.0
CR,INHFOBIO,2045,280.0
CR,INHFOBIO,2046,280.0
CR,INHFOBIO,2047,280.0
CR,INHFOBIO,2048,280.0
CR,INHFOBIO,2049,280.0
CR,INHFOBIO,2050,280.0
CR,INLTRDSL,2018,906.6079
CR,INLTRDSL,2019,906.6079
CR,INLTRDSL,2020,906.6079
CR,INLTRDSL,2021,906.6079
CR,INLTRDSL,2022,906.6079
CR,INLTRDSL,2023,906.6079
CR,INLTRDSL,2024,906.6079
CR,INLTRDSL,2025,906.6079
CR,INLTRDSL,2026,906.6079
CR,INLTRDSL,2027,906.6079
CR,INLTRDSL,2028,906.6079
CR,INLTRDSL,2029,906.6079
CR,INLTRDSL,2030,906.6079
CR,INLTRDSL,2031,906.6079
CR,INLTRDSL,2032,906.6079
CR,INLTRDSL,2033,906.6079
CR,INLTRDSL,2034,906.6079
CR,INLTRDSL,2035,906.6079
CR,INLTRDSL,2036,906.6079
CR,INLTRDSL,2037,906.6079
CR,INLTRDSL,2038,906.6079
CR,INLTRDSL,2039,906.6079
CR,INLTRDSL,2040,906.6079
CR,INLTRDSL,2041,906.6079
CR,INLTRDSL,2042,906.6079
CR,INLTRDSL,2043,906.6079
CR,INLTRDSL,2044,906.6079
CR,INLTRDSL,2045,906.6079
CR,INLTRDSL,2046,906.6079
CR,INLTRDSL,2047,906.6079
CR,INLTRDSL,2048,906.6079
CR,INLTRDSL,2049,906.6079
CR,INLTRDSL,2050,906.6079
CR,INLTRLPG,2018,843.1718
CR,INLTRLPG,2019,843.1718
CR,INLTRLPG,2020,843.1718
CR,INLTRLPG,2021,843.1718
CR,INLTRLPG,2022,843.1718
CR,INLTRLPG,2023,843.1718
CR,INLTRLPG,2024,843.1718
CR,INLTRLPG,2025,843.1718
CR,INLTRLPG,2026,843.1718
CR,INLTRLPG,2027,843.1718
CR,INLTRLPG,2028,843.1718
CR,INLTRLPG,2029,843.1718
CR,INLTRLPG,2030,843.1718
CR,INLTRLPG,2031,843.1718
CR,INLTRLPG,2032,843.1718
CR,INLTRLPG,2033,843.1718
CR,INLTRLPG,2034,843.1718
CR,INLTRLPG,2035,843.1718
CR,INLTRLPG,2036,843.1718
CR,INLTRLPG,2037,843.1718
CR,INLTRLPG,2038,843.1718
CR,INLTRLPG,2039,843.1718
CR,INLTRLPG,2040,843.1718
CR,INLTRLPG,2041,843.1718
CR,INLTRLPG,2042,843.1718
CR,INLTRLPG,2043,843.1718
CR,INLTRLPG,2044,843.1718
CR,INLTRLPG,2045,843.1718
CR,INLTRLPG,2046,843.1718
CR,INLTRLPG,2047,843.1718
CR,INLTRLPG,2048,843.1718
CR,INLTRLPG,2049,843.1718
CR,INLTRLPG,2050,843.1718
CR,INLTRELE,2018,985.9031
CR,INLTRELE,2019,985.9031
CR,INLTRELE,2020,985.9031
CR,INLTRELE,2021,985.9031
CR,INLTRELE,2022,985.9031
CR,INLTRELE,2023,985.9031
CR,INLTRELE,2024,985.9031
CR,INLTRELE,2025,985.9031
CR,INLTRELE,2026,985.9031
CR,INLTRELE,2027,985.9031
CR,INLTRELE,2028,985.9031
CR,INLTRELE,2029,985.9031
CR,INLTRELE,2030,985.9031
CR,INLTRELE,2031,985.9031
CR,INLTRELE,2032,985.9031
CR,INLTRELE,2033,985.9031
CR,INLTRELE,2034,985.9031
CR,INLTRELE,2035,985.9031
CR,INLTRELE,2036,985.9031
CR,INLTRELE,2037,985.9031
CR,INLTRELE,2038,985.9031
CR,INLTRELE,2039,985.9031
CR,INLTRELE,2040,985.9031
CR,INLTRELE,2041,985.9031
CR,INLTRELE,2042,985.9031
CR,INLTRELE,2043,985.9031
CR,INLTRELE,2044,985.9031
CR,INLTRELE,2045,985.9031
CR,INLTRELE,2046,985.9031
CR,INLTRELE,2047,985.9031
CR,INLTRELE,2048,985.9031
CR,INLTRELE,2049,985.9031
CR,INLTRELE,2050,985.9031
CR,INOPGDSL,2018,1250.0
CR,INOPGDSL,2019,1250.0
CR,INOPGDSL,2020,1250.0
CR,INOPGDSL,2021,1250.0
CR,INOPGDSL,2022,1250.0
CR,INOPGDSL,2023,1250.0
CR,INOPGDSL,2024,1250.0
CR,INOPGDSL,2025,1250.0
CR,INOPGDSL,2026,1250.0
CR,INOPGDSL,2027,1250.0
CR,INOPGDSL,2028,1250.0
CR,INOPGDSL,2029,1250.0
CR,INOPGDSL,2030,1250.0
CR,INOPGDSL,2031,1250.0
CR,INOPGDSL,2032,1250.0
CR,INOPGDSL,2033,1250.0
CR,INOPGDSL,2034,1250.0
CR,INOPGDSL,2035,1250.0
CR,INOPGDSL,2036,1250.0
CR,INOPGDSL,2037,1250.0
CR,INOPGDSL,2038,1250.0
CR,INOPGDSL,2039,1250.0
CR,INOPGDSL,2040,1250.0
CR,INOPGDSL,2041,1250.0
CR,INOPGDSL,2042,1250.0
CR,INOPGDSL,2043,1250.0
CR,INOPGDSL,2044,1250.0
CR,INOPGDSL,2045,1250.0
CR,INOPGDSL,2046,1250.0
CR,INOPGDSL,2047,1250.0
CR,INOPGDSL,2048,1250.0
CR,INOPGDSL,2049,1250.0
CR,INOPGDSL,2050,1250.0
CR,INOPGLPG,2018,1250.0
CR,INOPGLPG,2019,1250.0
CR,INOPGLPG,2020,1250.0
CR,INOPGLPG,2021,1250.0
CR,INOPGLPG,2022,1250.0
CR,INOPGLPG,2023,1250.0
CR,INOPGLPG,2024,1250.0
CR,INOPGLPG,2025,1250.0
CR,INOPGLPG,2026,1250.0
CR,INOPGLPG,2027,1250.0
CR,INOPGLPG,2028,1250.0
CR,INOPGLPG,2029,1250.0
CR,INOPGLPG,2030,1250.0
CR,INOPGLPG,2031,1250.0
CR,INOPGLPG,2032,1250.0
CR,INOPGLPG,2033,1250.0
CR,INOPGLPG,2034,1250.0
CR,INOPGLPG,2035,1250.0
CR,INOPGLPG,2036,1250.0
CR,INOPGLPG,2037,1250.0
CR,INOPGLPG,2038,1250.0
CR,INOPGLPG,2039,1250.0
CR,INOPGLPG,2040,1250.0
CR,INOPGLPG,2041,1250.0
CR,INOPGLPG,2042,1250.0
CR,INOPGLPG,2043,1250.0
CR,INOPGLPG,2044,1250.0
CR,INOPGLPG,2045,1250.0
CR,INOPGLPG,2046,1250.0
CR,INOPGLPG,2047,1250.0
CR,INOPGLPG,2048,1250.0
CR,INOPGLPG,2049,1250.0
CR,INOPGLPG,2050,1250.0
CR,INOPGELE,2018,2097.7517
CR,INOPGELE,2019,1974.5195
CR,INOPGELE,2020,1851.2873
CR,INOPGELE,2021,1735.8845
CR,INOPGELE,2022,1620.2225
CR,INOPGELE,2023,1511.6729
CR,INOPGELE,2024,1408.7661
CR,INOPGELE,2025,1310.3211
CR,INOPGELE,2026,1261.1923
CR,INOPGELE,2027,1217.5629
CR,INOPGELE,2028,1180.184
CR,INOPGELE,2029,1144.5099
CR,INOPGELE,2030,1112.164
CR,INOPGELE,2031,1098.262
CR,INOPGELE,2032,1084.3599
CR,INOPGELE,2033,1070.4579
CR,INOPGELE,2034,1056.5558
CR,INOPGELE,2035,1042.6538
CR,INOPGELE,2036,1028.7517
CR,INOPGELE,2037,1014.8497
CR,INOPGELE,2038,1000.9476
CR,INOPGELE,2039,987.0456
CR,INOPGELE,2040,973.1435
CR,INOPGELE,2041,959.2415
CR,INOPGELE,2042,945.3394
CR,INOPGELE,2043,931.4374
CR,INOPGELE,2044,917.5353
CR,INOPGELE,2045,903.6333
CR,INOPGELE,2046,889.7312
CR,INOPGELE,2047,875.8292
CR,INOPGELE,2048,861.9271
CR,INOPGELE,2049,848.0251
CR,INOPGELE,2050,834.123
CR,INOPGBIO,2018,2000.0
CR,INOPGBIO,2019,2000.0
CR,INOPGBIO,2020,2000.0
CR,INOPGBIO,2021,2000.0
CR,INOPGBIO,2022,2000.0
CR,INOPGBIO,2023,2000.0
CR,INOPGBIO,2024,2000.0
CR,INOPGBIO,2025,2000.0
CR,INOPGBIO,2026,2000.0
CR,INOPGBIO,2027,2000.0
CR,INOPGBIO,2028,2000.0
CR,INOPGBIO,2029,2000.0
CR,INOPGBIO,2030,2000.0
CR,INOPGBIO,2031,2000.0
CR,INOPGBIO,2032,2000.0
CR,INOPGBIO,2033,2000.0
CR,INOPGBIO,2034,2000.0
CR,INOPGBIO,2035,2000.0
CR,INOPGBIO,2036,2000.0
CR,INOPGBIO,2037,2000.0
CR,INOPGBIO,2038,2000.0
CR,INOPGBIO,2039,2000.0
CR,INOPGBIO,2040,2000.0
CR,INOPGBIO,2041,2000.0
CR,INOPGBIO,2042,2000.0
CR,INOPGBIO,2043,2000.0
CR,INOPGBIO,2044,2000.0
CR,INOPGBIO,2045,2000.0
CR,INOPGBIO,2046,2000.0
CR,INOPGBIO,2047,2000.0
CR,INOPGBIO,2048,2000.0
CR,INOPGBIO,2049,2000.0
CR,INOPGBIO,2050,2000.0
CR,INEDOELE,2018,0.0
CR,INEDOELE,2019,0.0
CR,INEDOELE,2020,0.0
CR,INEDOELE,2021,0.0
CR,INEDOELE,2022,0.0
CR,INEDOELE,2023,0.0
CR,INEDOELE,2024,0.0
CR,INEDOELE,2025,0.0
CR,INEDOELE,2026,0.0
CR,INEDOELE,2027,0.0
CR,INEDOELE,2028,0.0
CR,INEDOELE,2029,0.0
CR,INEDOELE,2030,0.0
CR,INEDOELE,2031,0.0
CR,INEDOELE,2032,0.0
CR,INEDOELE,2033,0.0
CR,INEDOELE,2034,0.0
CR,INEDOELE,2035,0.0
CR,INEDOELE,2036,0.0
CR,INEDOELE,2037,0.0
CR,INEDOELE,2038,0.0
CR,INEDOELE,2039,0.0
CR,INEDOELE,2040,0.0
CR,INEDOELE,2041,0.0
