REGION,TECHNOLOGY,YEAR,VALUE
CR,PPBIO,2041,0.2592
CR,PPBIO,2042,0.2592
CR,PPBIO,2043,0.2592
CR,PPBIO,2044,0.2592
CR,PPBIO,2045,0.2592
CR,PPBIO,2046,0.2592
CR,PPBIO,2047,0.2592
CR,PPBIO,2048,0.2592
CR,PPBIO,2049,0.2592
CR,PPBIO,2050,0.2592
CR,PPHDAM,2018,12.4358
CR,PPHDAM,2019,12.4717
CR,PPHDAM,2020,12.8949
CR,PPHDAM,2021,13.2363
CR,PPHDAM,2022,13.5716
CR,PPHDAM,2023,13.7088
CR,PPHDAM,2024,14.0859
CR,PPHDAM,2025,14.3691
CR,PPHDAM,2026,14.2469
CR,PPHDAM,2027,14.554
CR,PPHDAM,2028,14.8357
CR,PPHDAM,2029,14.4705
CR,PPHDAM,2030,14.6315
CR,PPHDAM,2031,14.7119
CR,PPHDAM,2032,14.9534
CR,PPHDAM,2033,14.9847
CR,PPHDAM,2034,14.8789
CR,PPHDAM,2035,14.8789
CR,PPHDAM,2036,14.8789
CR,PPHDAM,2037,14.8789
CR,PPHDAM,2038,14.8789
CR,PPHDAM,2039,14.8789
CR,PPHDAM,2040,14.8789
CR,PPHDAM,2041,14.8789
CR,PPHDAM,2042,14.8789
CR,PPHDAM,2043,14.8789
CR,PPHDAM,2044,14.8789
CR,PPHDAM,2045,14.8789
CR,PPHDAM,2046,14.8789
CR,PPHDAM,2047,14.8789
CR,PPHDAM,2048,14.8789
CR,PPHDAM,2049,14.8789
CR,PPHDAM,2050,14.8789
CR,PPWNDON,2018,4.8568
CR,PPWNDON,2019,4.8568
CR,PPWNDON,2020,4.8568
CR,PPWNDON,2021,4.873
CR,PPWNDON,2022,4.8665
CR,PPWNDON,2023,4.8989
CR,PPWNDON,2024,4.847
CR,PPWNDON,2025,4.8049
CR,PPWNDON,2026,4.8276
CR,PPWNDON,2027,4.7952
CR,PPWNDON,2028,5.3849
CR,PPWNDON,2029,6.1592
CR,PPWNDON,2030,6.2888
CR,PPWNDON,2031,6.1657
CR,PPWNDON,2032,6.2726
CR,PPWNDON,2033,6.9174
CR,PPWNDON,2034,8.2814
CR,PPWNDON,2035,8.2814
CR,PPWNDON,2036,8.2814
CR,PPWNDON,2037,8.2814
CR,PPWNDON,2038,8.2814
CR,PPWNDON,2039,8.2814
CR,PPWNDON,2040,8.2814
CR,PPWNDON,2041,8.2814
CR,PPWNDON,2042,8.2814
CR,PPWNDON,2043,8.2814
CR,PPWNDON,2044,8.2814
CR,PPWNDON,2045,8.2814
CR,PPWNDON,2046,8.2814
CR,PPWNDON,2047,8.2814
CR,PPWNDON,2048,8.2814
CR,PPWNDON,2049,8.2814
CR,PPWNDON,2050,8.2814
CR,PPPVD,2018,0.0
CR,PPPVD,2019,0.0
CR,PPPVD,2020,0.0
CR,PPPVD,2021,0.0
CR,PPPVD,2022,0.0
CR,PPPVD,2023,0.032
CR,PPPVD,2024,0.032
CR,PPPVD,2025,0.032
CR,PPPVD,2026,0.032
CR,PPPVD,2027,0.032
CR,PPPVD,2028,0.032
CR,PPPVD,2029,0.032
CR,PPPVD,2030,0.032
CR,PPPVD,2031,0.032
CR,PPPVD,2032,0.032
CR,PPPVD,2033,0.032
CR,PPPVD,2034,0.032
CR,PPPVD,2035,0.0833
CR,PPPVD,2036,0.1346
CR,PPPVD,2037,0.1858
CR,PPPVD,2038,0.2371
CR,PPPVD,2039,0.2883
CR,PPPVD,2040,0.3396
CR,PPPVD,2041,0.3908
CR,PPPVD,2042,0.4421
CR,PPPVD,2043,0.4933
CR,PPPVD,2044,0.5446
CR,PPPVD,2045,0.5958
CR,PPPVD,2046,0.6471
CR,PPPVD,2047,0.6984
CR,PPPVD,2048,0.7496
CR,PPPVD,2049,0.8009
CR,PPPVD,2050,0.8521
CR,PPFOI,2018,0.1588
CR,PPFOI,2019,0.1588
CR,PPFOI,2020,0.1588
CR,PPFOI,2021,0.243
CR,PPFOI,2022,0.3661
CR,PPFOI,2023,0.5962
CR,PPFOI,2024,0.8294
CR,PPFOI,2025,1.0206
CR,PPFOI,2026,0.9299
CR,PPFOI,2027,1.1275
CR,PPFOI,2028,1.4807
CR,PPFOI,2029,1.134
CR,PPFOI,2030,1.1923
CR,PPFOI,2031,1.2442
CR,PPFOI,2032,1.4483
CR,PPFOI,2033,1.6103
CR,PPFOI,2034,1.4159
CR,PPFOI,2035,1.5245
CR,PPFOI,2036,1.6331
CR,PPFOI,2037,1.7417
CR,PPFOI,2038,1.8504
CR,PPFOI,2039,1.959
CR,PPFOI,2040,2.0676
CR,PPFOI,2041,2.1762
CR,PPFOI,2042,2.2848
CR,PPFOI,2043,2.3934
CR,PPFOI,2044,2.5021
CR,PPFOI,2045,2.6107
CR,PPFOI,2046,2.7193
CR,PPFOI,2047,2.8279
CR,PPFOI,2048,2.9365
CR,PPFOI,2049,3.0452
CR,PPFOI,2050,3.1538
CR,PPDSL,2018,0.03
CR,PPDSL,2019,0.03
CR,PPDSL,2020,0.03
CR,PPDSL,2021,0.03
CR,PPDSL,2022,0.03
CR,PPDSL,2023,0.03
CR,PPDSL,2024,0.03
CR,PPDSL,2025,0.03
CR,PPDSL,2026,0.03
CR,PPDSL,2027,0.03
CR,PPDSL,2028,0.03
CR,PPDSL,2029,0.03
CR,PPDSL,2030,0.03
CR,PPDSL,2031,0.03
CR,PPDSL,2032,0.03
CR,PPDSL,2033,0.03
CR,PPDSL,2034,0.03
CR,PPDSL,2035,0.03
CR,PPDSL,2036,0.03
CR,PPDSL,2037,0.03
CR,PPDSL,2038,0.03
CR,PPDSL,2039,0.03
CR,PPDSL,2040,0.03
CR,PPDSL,2041,0.03
CR,PPDSL,2042,0.03
CR,PPDSL,2043,0.03
CR,PPDSL,2044,0.03
CR,PPDSL,2045,0.03
CR,PPDSL,2046,0.03
CR,PPDSL,2047,0.03
CR,PPDSL,2048,0.03
CR,PPDSL,2049,0.03
CR,PPDSL,2050,0.03
